value,lag_one,lag_two,lag_three,lag_five,lag_ten,lag_fifty,lag_hundred,lag_twohundred,lag_twohundredfournine,lag_twohundredfifty
0.305441909851329,0.306601743576615,0.307705847003232,0.308752984199464,0.310671320690355,0.314380011273983,0.310019889473164,0.17765987126084,0.250089393556963,0.534867747949765,0.542256145095515
0.304227562948187,0.305441909851329,0.306601743576615,0.307705847003232,0.309741900184667,0.313767874049857,0.313436691693951,0.187227361548657,0.245608104161745,0.527552866583936,0.534867747949765
0.302959901414022,0.304227562948187,0.305441909851329,0.306601743576615,0.308752984199464,0.313089572294602,0.31671423708656,0.196894040862435,0.241171404341022,0.520310769503796,0.527552866583936
0.301640105457322,0.302959901414022,0.304227562948187,0.305441909851329,0.307705847003232,0.312346480312266,0.319854716392233,0.206637070832592,0.236778850421118,0.513140732493603,0.520310769503796
0.300269337182421,0.301640105457322,0.302959901414022,0.304227562948187,0.306601743576615,0.311539951920638,0.322860315611287,0.216434261514527,0.232430003142978,0.506042038543679,0.513140732493603
0.29884874082211,0.300269337182421,0.301640105457322,0.302959901414022,0.305441909851329,0.310671320690355,0.325733213300265,0.226264232636645,0.228124427618252,0.499013977778715,0.506042038543679
0.29737944296853,0.29884874082211,0.300269337182421,0.301640105457322,0.304227562948187,0.309741900184667,0.328475578186285,0.236106545840069,0.223861693285799,0.492055847386777,0.499013977778715
0.295862552802254,0.29737944296853,0.29884874082211,0.300269337182421,0.302959901414022,0.308752984199464,0.331089567066258,0.245941808475089,0.219641373868633,0.485166951549029,0.492055847386777
0.294299162319464,0.295862552802254,0.29737944296853,0.29884874082211,0.301640105457322,0.307705847003232,0.333577322961772,0.255751750344984,0.215463047331296,0.478346601370145,0.485166951549029
0.292690346557131,0.294299162319464,0.295862552802254,0.29737944296853,0.300269337182421,0.306601743576615,0.335940973503319,0.265519275412156,0.211326295837653,0.471594114809424,0.478346601370145
0.291037163816158,0.292690346557131,0.294299162319464,0.295862552802254,0.29884874082211,0.305441909851329,0.338182629520123,0.275228490911654,0.207230705709106,0.464908816612583,0.471594114809424
0.289340655882397,0.291037163816158,0.292690346557131,0.294299162319464,0.29737944296853,0.304227562948187,0.340304383814203,0.284864716571169,0.20317586738323,0.458290038244232,0.464908816612583
0.287601848245514,0.289340655882397,0.291037163816158,0.292690346557131,0.295862552802254,0.302959901414022,0.342308310099406,0.294414476738862,0.199161375372814,0.451737117821017,0.458290038244232
0.285821750315658,0.287601848245514,0.289340655882397,0.291037163816158,0.294299162319464,0.301640105457322,0.344196462088101,0.303865478199081,0.19518682822531,0.445249400045437,0.451737117821017
0.284001355637895,0.285821750315658,0.287601848245514,0.289340655882397,0.292690346557131,0.300269337182421,0.345970872709969,0.313206576339321,0.191251828482693,0.438826236140306,0.445249400045437
0.282141642104384,0.284001355637895,0.285821750315658,0.287601848245514,0.291037163816158,0.29884874082211,0.34763355344887,0.322427732146492,0.187355982641708,0.432466983783883,0.438826236140306
0.280243572164285,0.282141642104384,0.284001355637895,0.285821750315658,0.289340655882397,0.29737944296853,0.349186493785225,0.331519962280488,0.183498901114525,0.426171007045632,0.432466983783883
0.278308093031368,0.280243572164285,0.282141642104384,0.284001355637895,0.287601848245514,0.295862552802254,0.350631660732605,0.340475284218272,0.179680198189778,0.419937676322632,0.426171007045632
0.276336136889323,0.278308093031368,0.280243572164285,0.282141642104384,0.285821750315658,0.294299162319464,0.351970998458385,0.349286658198425,0.175899491993991,0.413766368276618,0.419937676322632
0.274328621094764,0.276336136889323,0.278308093031368,0.280243572164285,0.284001355637895,0.292690346557131,0.353206427979352,0.357947927436784,0.172156404453395,0.407656465771641,0.413766368276618
0.272286448377921,0.274328621094764,0.276336136889323,0.278308093031368,0.282141642104384,0.291037163816158,0.354339846924105,0.366453757837291,0.168450561256116,0.401607357812361,0.407656465771641
0.270210507041023,0.272286448377921,0.274328621094764,0.276336136889323,0.280243572164285,0.289340655882397,0.355373129354909,0.374799578194611,0.164781591814746,0.395618439482939,0.401607357812361
0.268101671154381,0.270210507041023,0.272286448377921,0.274328621094764,0.278308093031368,0.287601848245514,0.35630812564243,0.382981521679887,0.161149129229284,0.389689111886552,0.395618439482939
0.265960800750156,0.268101671154381,0.270210507041023,0.272286448377921,0.276336136889323,0.285821750315658,0.357146662387461,0.390996369219876,0.157552810250445,0.383818782085501,0.389689111886552
0.263788742013855,0.265960800750156,0.268101671154381,0.270210507041023,0.274328621094764,0.284001355637895,0.357890542384353,0.398841495222797,0.153992275243333,0.378006863041912,0.383818782085501
0.261586327473533,0.263788742013855,0.265960800750156,0.268101671154381,0.272286448377921,0.282141642104384,0.358541544621417,0.406514815970723,0.15046716815148,0.372252773559039,0.378006863041912
0.259354376186725,0.261586327473533,0.263788742013855,0.265960800750156,0.270210507041023,0.280243572164285,0.359101424314055,0.414014740886622,0.146977136461241,0.366555938223137,0.372252773559039
0.257093693925134,0.259354376186725,0.261586327473533,0.263788742013855,0.268101671154381,0.278308093031368,0.359571912966826,0.421340126792304,0.143521831166537,0.360915787345927,0.366555938223137
0.254805073357062,0.257093693925134,0.259354376186725,0.261586327473533,0.265960800750156,0.276336136889323,0.35995471846103,0.428490235199419,0.14010090673396,0.35533175690762,0.360915787345927
0.252489294227627,0.254805073357062,0.257093693925134,0.259354376186725,0.263788742013855,0.274328621094764,0.360251525164788,0.43546469261691,0.136714021068216,0.349803288500519,0.35533175690762
0.250147123536767,0.252489294227627,0.254805073357062,0.257093693925134,0.261586327473533,0.272286448377921,0.360463994062867,0.442263453813016,0.133360835477916,0.344329829273176,0.349803288500519
0.247779315715054,0.250147123536767,0.252489294227627,0.254805073357062,0.259354376186725,0.270210507041023,0.360593762903831,0.448886767935772,0.130041014641706,0.338910831875108,0.344329829273176
0.245386612797336,0.247779315715054,0.250147123536767,0.252489294227627,0.257093693925134,0.268101671154381,0.360642446362319,0.455335147371336,0.126754226574737,0.33354575440206,0.338910831875108
0.242969744594226,0.245386612797336,0.247779315715054,0.250147123536767,0.254805073357062,0.265960800750156,0.360611636214516,0.46160933920251,0.123500142595463,0.328234060341812,0.33354575440206
0.240529428861453,0.242969744594226,0.245386612797336,0.247779315715054,0.252489294227627,0.263788742013855,0.36050290152505,0.467710299119282,0.120278437292774,0.322975218520533,0.328234060341812
0.23806637146711,0.240529428861453,0.242969744594226,0.245386612797336,0.250147123536767,0.261586327473533,0.360317788843787,0.473639167627587,0.117088788493455,0.317768703049659,0.322975218520533
0.235581266556795,0.23806637146711,0.240529428861453,0.242969744594226,0.247779315715054,0.259354376186725,0.360057822411095,0.479397248400937,0.113930877229968,0.312613993273302,0.317768703049659
0.233074796716693,0.235581266556795,0.23806637146711,0.240529428861453,0.245386612797336,0.257093693925134,0.359724504370361,0.484985988621014,0.110804387708556,0.307510573716191,0.312613993273302
0.230547633134598,0.233074796716693,0.235581266556795,0.23806637146711,0.242969744594226,0.254805073357062,0.359319314986639,0.490406961157071,0.107709007277661,0.302457934032116,0.307510573716191
0.228000435758907,0.230547633134598,0.233074796716693,0.235581266556795,0.240529428861453,0.252489294227627,0.358843712870436,0.495661848439449,0.104644426396661,0.2974555689529,0.302457934032116
0.225433853455605,0.228000435758907,0.230547633134598,0.233074796716693,0.23806637146711,0.250147123536767,0.35829913520576,0.500752427889147,0.101610338604912,0.292502978237864,0.2974555689529
0.222848524163268,0.225433853455605,0.228000435758907,0.230547633134598,0.235581266556795,0.247779315715054,0.357686997981634,0.505680558772759,0.0986064404911092,0.287599666623812,0.292502978237864
0.220245075046092,0.222848524163268,0.225433853455605,0.228000435758907,0.233074796716693,0.245386612797336,0.357008696226379,0.510448170359945,0.0956324316629365,0.282745143775495,0.287599666623812
0.217695383065265,0.220245075046092,0.222848524163268,0.225433853455605,0.230547633134598,0.242969744594226,0.356265604244043,0.515057251268678,0.092688014717033,0.277938924236583,0.282745143775495
0.215204124558579,0.217695383065265,0.220245075046092,0.222848524163268,0.228000435758907,0.240529428861453,0.355459075852415,0.519509839891506,0.0897728952092506,0.273180527381118,0.277938924236583
0.212776186491993,0.215204124558579,0.217695383065265,0.220245075046092,0.225433853455605,0.23806637146711,0.354590444622132,0.52380801580403,0.0868867816252092,0.268469477365447,0.273180527381118
0.210416660323583,0.212776186491993,0.215204124558579,0.217695383065265,0.222848524163268,0.235581266556795,0.353661024116443,0.527953892064439,0.0840293853511455,0.263805303080645,0.268469477365447
0.208130832565012,0.210416660323583,0.212776186491993,0.215204124558579,0.220245075046092,0.233074796716693,0.352672108131241,0.531949608320284,0.0812004206450508,0.259187538105395,0.263805303080645
0.205924171742287,0.208130832565012,0.210416660323583,0.212776186491993,0.217695383065265,0.230547633134598,0.351624970935009,0.535797324645654,0.0783996046080971,0.254615720659353,0.259187538105395
0.203802311509388,0.205924171742287,0.208130832565012,0.210416660323583,0.215204124558579,0.228000435758907,0.350520867508392,0.539499216038468,0.0756266571563468,0.250089393556963,0.254615720659353
0.201771029739447,0.203802311509388,0.205924171742287,0.208130832565012,0.212776186491993,0.225433853455605,0.349361033783105,0.543057467513761,0.0728813009927438,0.245608104161745,0.250089393556963
0.199836223508831,0.201771029739447,0.203802311509388,0.205924171742287,0.210416660323583,0.222848524163268,0.348146686879964,0.546474269734549,0.0701632615793842,0.241171404341022,0.245608104161745
0.198003879998395,0.199836223508831,0.201771029739447,0.203802311509388,0.208130832565012,0.220245075046092,0.346879025345799,0.549751815127158,0.0674722671100617,0.236778850421118,0.241171404341022
0.196280043460843,0.198003879998395,0.199836223508831,0.201771029739447,0.205924171742287,0.217695383065265,0.345559229389098,0.552892294432831,0.0648080484830866,0.232430003142978,0.236778850421118
0.194670778539168,0.196280043460843,0.198003879998395,0.199836223508831,0.203802311509388,0.215204124558579,0.344188461114197,0.555897893651885,0.0621703392743764,0.228124427618252,0.232430003142978
0.193182130362606,0.194670778539168,0.196280043460843,0.198003879998395,0.201771029739447,0.212776186491993,0.342767864753886,0.558770791340862,0.059558875710812,0.223861693285799,0.228124427618252
0.191820081986274,0.193182130362606,0.194670778539168,0.196280043460843,0.199836223508831,0.210416660323583,0.341298566900307,0.561513156226883,0.0569733966438608,0.219641373868633,0.223861693285799
0.190590509870337,0.191820081986274,0.193182130362606,0.194670778539168,0.198003879998395,0.208130832565012,0.339781676734031,0.564127145106856,0.0544136435234617,0.215463047331296,0.219641373868633
0.18949913820573,0.190590509870337,0.191820081986274,0.193182130362606,0.196280043460843,0.205924171742287,0.33821828625124,0.56661490100237,0.0518793603721696,0.211326295837653,0.215463047331296
0.188551492977956,0.18949913820573,0.190590509870337,0.191820081986274,0.194670778539168,0.203802311509388,0.336609470488908,0.568978551543916,0.0493702937595573,0.207230705709106,0.211326295837653
0.18775285671136,0.188551492977956,0.18949913820573,0.190590509870337,0.193182130362606,0.201771029739447,0.334956287747935,0.571220207560721,0.0468861927768729,0.20317586738323,0.207230705709106
0.187108224848597,0.18775285671136,0.188551492977956,0.18949913820573,0.191820081986274,0.199836223508831,0.333259779814173,0.573341961854801,0.044426809011948,0.199161375372814,0.20317586738323
0.186622264691261,0.187108224848597,0.18775285671136,0.188551492977956,0.190590509870337,0.198003879998395,0.331520972177291,0.575345888140004,0.0419918965243566,0.19518682822531,0.199161375372814
0.186299277758322,0.186622264691261,0.187108224848597,0.18775285671136,0.18949913820573,0.196280043460843,0.329740874247435,0.577234040128699,0.039581211820821,0.191251828482693,0.19518682822531
0.18614316631249,0.186299277758322,0.186622264691261,0.187108224848597,0.188551492977956,0.194670778539168,0.327920479569672,0.579008450750567,0.0371945138308619,0.187355982641708,0.191251828482693
0.186157404667026,0.18614316631249,0.186299277758322,0.186622264691261,0.18775285671136,0.193182130362606,0.326060766036161,0.580671131489468,0.0348315638826914,0.183498901114525,0.187355982641708
0.186345015725011,0.186157404667026,0.18614316631249,0.186299277758322,0.187108224848597,0.191820081986274,0.324162696096062,0.582224071825823,0.0324921256793456,0.179680198189778,0.183498901114525
0.186708553029295,0.186345015725011,0.186157404667026,0.18614316631249,0.186622264691261,0.190590509870337,0.322227216963145,0.583669238773203,0.0301759652750548,0.175899491993991,0.179680198189778
0.187250088424387,0.186708553029295,0.186345015725011,0.186157404667026,0.186299277758322,0.18949913820573,0.3202552608211,0.585008576498983,0.0278828510518483,0.172156404453395,0.175899491993991
0.187971205261016,0.187250088424387,0.186708553029295,0.186345015725011,0.18614316631249,0.188551492977956,0.318247745026541,0.58624400601995,0.0256125536963929,0.168450561256116,0.172156404453395
0.188872996918641,0.187971205261016,0.187250088424387,0.186708553029295,0.186157404667026,0.18775285671136,0.316205572309697,0.587377424964703,0.0233648461770612,0.164781591814746,0.168450561256116
0.1899560702876,0.188872996918641,0.187971205261016,0.187250088424387,0.186345015725011,0.187108224848597,0.3141296309728,0.588410707395507,0.0211395037212283,0.161149129229284,0.164781591814746
0.19122055374558,0.1899560702876,0.188872996918641,0.187971205261016,0.186708553029295,0.186622264691261,0.312020795086158,0.589345703683028,0.018936303792794,0.157552810250445,0.161149129229284
0.192666109085273,0.19122055374558,0.1899560702876,0.188872996918641,0.187250088424387,0.186299277758322,0.309879924681933,0.590184240428059,0.020335901809617,0.153992275243333,0.157552810250445
0.194291946801897,0.192666109085273,0.19122055374558,0.1899560702876,0.187971205261016,0.18614316631249,0.307707865945632,0.590928120424951,0.0219973674271587,0.15046716815148,0.153992275243333
0.196096844129422,0.194291946801897,0.192666109085273,0.19122055374558,0.188872996918641,0.186157404667026,0.305505451405309,0.591579122662014,0.0239336232247235,0.146977136461241,0.15046716815148
0.198079165220008,0.196096844129422,0.194291946801897,0.192666109085273,0.1899560702876,0.186345015725011,0.303273500118502,0.592139002354653,0.0261573888369158,0.143521831166537,0.146977136461241
0.20023688288862,0.198079165220008,0.196096844129422,0.194291946801897,0.19122055374558,0.186708553029295,0.301012817856911,0.592609491007424,0.0286810119615691,0.14010090673396,0.143521831166537
0.20256760138968,0.20023688288862,0.198079165220008,0.196096844129422,0.192666109085273,0.187250088424387,0.298724197288839,0.592992296501627,0.0315162827391792,0.136714021068216,0.14010090673396
0.205068579750258,0.20256760138968,0.20023688288862,0.198079165220008,0.194291946801897,0.187971205261016,0.296408418159404,0.593289103205385,0.0346742339619903,0.133360835477916,0.136714021068216
0.207736755250397,0.205068579750258,0.20256760138968,0.20023688288862,0.196096844129422,0.188872996918641,0.294066247468544,0.593501572103465,0.0381649305685892,0.130041014641706,0.133360835477916
0.21056876671145,0.207736755250397,0.205068579750258,0.20256760138968,0.198079165220008,0.1899560702876,0.291698439646831,0.593631340944429,0.0419972528963886,0.126754226574737,0.130041014641706
0.213560977324256,0.21056876671145,0.207736755250397,0.205068579750258,0.20023688288862,0.19122055374558,0.289305736729113,0.593680024402917,0.0461786791340488,0.123500142595463,0.126754226574737
0.21670949681754,0.213560977324256,0.21056876671145,0.207736755250397,0.20256760138968,0.192666109085273,0.286888868526002,0.593649214255113,0.0507150732613889,0.120278437292774,0.123500142595463
0.220010202830743,0.21670949681754,0.213560977324256,0.21056876671145,0.205068579750258,0.194291946801897,0.28444855279323,0.593540479565648,0.0556104854022166,0.117088788493455,0.120278437292774
0.22345876141282,0.220010202830743,0.21670949681754,0.213560977324256,0.207736755250397,0.196096844129422,0.281985495398886,0.593355366884385,0.0608669718636453,0.113930877229968,0.117088788493455
0.227050646618129,0.22345876141282,0.220010202830743,0.21670949681754,0.21056876671145,0.198079165220008,0.279500390488572,0.593095400451693,0.0664844421225522,0.110804387708556,0.113930877229968
0.230781159211881,0.227050646618129,0.22345876141282,0.220010202830743,0.213560977324256,0.20023688288862,0.27699392064847,0.592762082410959,0.0724605395952281,0.107709007277661,0.110804387708556
0.234645444530266,0.230781159211881,0.227050646618129,0.22345876141282,0.21670949681754,0.20256760138968,0.274466757066375,0.592356893027237,0.078790562169323,0.104644426396661,0.107709007277661
0.238638509564662,0.234645444530266,0.230781159211881,0.227050646618129,0.220010202830743,0.205068579750258,0.271919559690684,0.591881290911034,0.085467427204088,0.101610338604912,0.104644426396661
0.242755239355585,0.238638509564662,0.234645444530266,0.230781159211881,0.22345876141282,0.207736755250397,0.269352977387382,0.591336713246358,0.0924816840716441,0.0986064404911092,0.101610338604912
0.246990412790873,0.242755239355585,0.238638509564662,0.234645444530266,0.227050646618129,0.21056876671145,0.266767648095045,0.590724576022231,0.0998215754124481,0.0956324316629365,0.0986064404911092
0.251338717904904,0.246990412790873,0.242755239355585,0.238638509564662,0.230781159211881,0.213560977324256,0.264164198977869,0.590046274266977,0.107473146236783,0.092688014717033,0.0956324316629365
0.255794766772254,0.251338717904904,0.246990412790873,0.242755239355585,0.234645444530266,0.21670949681754,0.261614506997042,0.589303182284641,0.115420397964267,0.0897728952092506,0.092688014717033
0.260353110081057,0.255794766772254,0.251338717904904,0.246990412790873,0.238638509564662,0.220010202830743,0.259123248490356,0.588496653893013,0.123645482602086,0.0868867816252092,0.0897728952092506
0.265008251459519,0.260353110081057,0.255794766772254,0.251338717904904,0.242755239355585,0.22345876141282,0.25669531042377,0.58762802266273,0.132128930654743,0.0840293853511455,0.0868867816252092
0.269754661614344,0.265008251459519,0.260353110081057,0.255794766772254,0.246990412790873,0.227050646618129,0.25433578425536,0.586698602157041,0.140849905141683,0.0812004206450508,0.0840293853511455
0.274586792323432,0.269754661614344,0.265008251459519,0.260353110081057,0.251338717904904,0.230781159211881,0.252049956496788,0.585709686171839,0.149786473344693,0.0783996046080971,0.0812004206450508
0.279499090307685,0.274586792323432,0.269754661614344,0.265008251459519,0.255794766772254,0.234645444530266,0.249843295674064,0.584662548975607,0.158915887641707,0.0756266571563468,0.0783996046080971
0.284486010989181,0.279499090307685,0.274586792323432,0.269754661614344,0.260353110081057,0.238638509564662,0.247721435441165,0.583558445548989,0.168214866991513,0.0728813009927438,0.0756266571563468
0.289542032125857,0.284486010989181,0.279499090307685,0.274586792323432,0.265008251459519,0.242755239355585,0.245690153671224,0.582398611823703,0.17765987126084,0.0701632615793842,0.0728813009927438
0.29466166729689,0.289542032125857,0.284486010989181,0.279499090307685,0.269754661614344,0.246990412790873,0.243755347440608,0.581184264920562,0.187227361548657,0.0674722671100617,0.0701632615793842
0.299839479198642,0.29466166729689,0.289542032125857,0.284486010989181,0.274586792323432,0.251338717904904,0.241923003930172,0.579916603386397,0.196894040862435,0.0648080484830866,0.0674722671100617
0.305070092698776,0.299839479198642,0.29466166729689,0.289542032125857,0.279499090307685,0.255794766772254,0.24019916739262,0.578596807429696,0.206637070832592,0.0621703392743764,0.0648080484830866
0.310348207586216,0.305070092698776,0.299839479198642,0.29466166729689,0.284486010989181,0.260353110081057,0.238589902470945,0.577226039154795,0.216434261514527,0.059558875710812,0.0621703392743764
0.315668610947182,0.310348207586216,0.305070092698776,0.299839479198642,0.289542032125857,0.265008251459519,0.237101254294383,0.575805442794484,0.226264232636645,0.0569733966438608,0.059558875710812
0.321026189092777,0.315668610947182,0.310348207586216,0.305070092698776,0.29466166729689,0.269754661614344,0.235739205918051,0.574336144940904,0.236106545840069,0.0544136435234617,0.0569733966438608
0.32641593896132,0.321026189092777,0.315668610947182,0.310348207586216,0.299839479198642,0.274586792323432,0.234509633802114,0.572819254774629,0.245941808475089,0.0518793603721696,0.0544136435234617
